epoch,train_loss,val_fault_risk_f1,val_fault_risk_precision,val_fault_risk_recall,val_fault_risk_auc,val_fault_risk_auprc,val_congestion_risk_f1,val_congestion_risk_precision,val_congestion_risk_recall,val_congestion_risk_auc,val_congestion_risk_auprc,val_voltage_violation_f1,val_voltage_violation_precision,val_voltage_violation_recall,val_voltage_violation_auc,val_voltage_violation_auprc,val_macro_f1,val_macro_recall,val_macro_auc,val_macro_auprc
14,0.36758,0.601593625498008,0.7006960556844548,0.5270506108202443,0.7919508734158633,0.6026102399815003,0.7483870967741936,0.7699115044247787,0.7280334728033473,0.9219548363278366,0.7689203930712065,0.0,0.0,0.0,0.8335765423703201,0.15917280555722643,0.44999357409073387,0.4183613612078639,0.8491607507046733,0.5102344795366444
15,0.367615,0.592292089249493,0.7070217917675545,0.5095986038394416,0.7894858453893536,0.5968321150390999,0.7422907488986784,0.7837209302325582,0.7050209205020921,0.913755230125523,0.7505214369345743,0.0,0.0,0.0,0.8130241981185538,0.14800895798292846,0.44486094604939047,0.4048731747805112,0.8387550912111434,0.49845416998553427
16,0.366093,0.5931174089068826,0.7060240963855422,0.5113438045375218,0.7943898049833363,0.603313975961305,0.7436743674367436,0.7842227378190255,0.7071129707112971,0.9171615801132169,0.7483686623197073,0.0,0.0,0.0,0.8124574974498471,0.15023692023092197,0.4455972587812087,0.40615225841627295,0.8413362941821335,0.5006398528373114
17,0.365482,0.6045627376425855,0.6638830897703549,0.5549738219895288,0.7948709584468258,0.6050149878041031,0.7485265225933202,0.7055555555555556,0.797071129707113,0.9234266551809007,0.7630903793403782,0.0,0.0,0.0,0.8322731308322944,0.1648278267088127,0.45102975341196855,0.45068165056554726,0.8501902481533404,0.5109777312844314
18,0.365754,0.5893909626719057,0.6741573033707865,0.5235602094240838,0.7976186981128999,0.607099660168563,0.7361111111111112,0.7,0.7761506276150628,0.9180082451390597,0.7556233804067131,0.0,0.0,0.0,0.8149415353810118,0.14895206820517143,0.4418340245943389,0.43323694567971555,0.8435228262109904,0.5038917029268158
19,0.362287,0.594159113796576,0.7023809523809523,0.5148342059336823,0.7932894042939548,0.5982152754089145,0.7472766884531591,0.7795454545454545,0.7175732217573222,0.9219117647058823,0.7622852715514115,0.0,0.0,0.0,0.8369673013714156,0.16952459314249912,0.4471452674165784,0.41080247589700153,0.8507228234570844,0.5100083800342751
20,0.363399,0.5926680244399185,0.7114914425427873,0.5078534031413613,0.7949035790206217,0.5970132633676255,0.7435610302351624,0.8,0.694560669456067,0.9217173270982033,0.7688240701913935,0.0,0.0,0.0,0.8429294646567682,0.17288059001848688,0.4454096848916936,0.4008046908658094,0.8531834569251977,0.5129059745258353
21,0.361356,0.5988023952095808,0.6993006993006993,0.5235602094240838,0.7981346468551048,0.6077314012631949,0.7316017316017316,0.757847533632287,0.7071129707112971,0.922652596603495,0.758272929731939,0.0,0.0,0.0,0.8327737164229854,0.16313760734613791,0.4434680422704374,0.41022439337846023,0.8511869866271949,0.5097139794470906
22,0.35997,0.6100094428706326,0.6646090534979424,0.5636998254799301,0.792271642391523,0.5975737380663143,0.7414634146341463,0.6946983546617916,0.7949790794979079,0.9179257937484617,0.7549008653217862,0.0,0.0,0.0,0.8166794174317127,0.15973437402825935,0.450490952501593,0.452892968325946,0.8422922845238991,0.5040696591387867
23,0.361559,0.6045142296368989,0.6905829596412556,0.537521815008726,0.7926103526827704,0.596559240773447,0.748995983935743,0.7200772200772201,0.7803347280334728,0.9129627122815653,0.7529503178981507,0.0,0.0,0.0,0.820407835581246,0.15569718850647174,0.4511700711908806,0.43928551434739954,0.841993633515194,0.5017355823926898
24,0.36061,0.596116504854369,0.6717724288840262,0.5357766143106457,0.7929615675273061,0.6016771428518676,0.7455867082035307,0.7402061855670103,0.7510460251046025,0.9163026089096726,0.7563253297656655,0.0,0.0,0.0,0.8081694623899658,0.14913726031836544,0.44723440435263323,0.4289408798050827,0.8391445462756483,0.5023799109786328
25,0.359967,0.602238046795524,0.7219512195121951,0.5165794066317626,0.7900045125127084,0.599122599314228,0.7438202247191011,0.8033980582524272,0.6924686192468619,0.9135730986955451,0.7521233377865658,0.0,0.0,0.0,0.8295057425667762,0.15377535852672278,0.44868609050487507,0.4030160086262082,0.8443611179250099,0.5016737652091722
26,0.35994,0.6201117318435754,0.6646706586826348,0.581151832460733,0.7996020289996901,0.6175033189410376,0.7650602409638554,0.7355212355212355,0.797071129707113,0.9230833128230372,0.7642002968705949,0.0,0.0,0.0,0.8202283803694888,0.15893330872743944,0.46172399093581024,0.45940765405594863,0.8476379073974053,0.513545641513024
27,0.359337,0.6052376333656644,0.6812227074235808,0.5445026178010471,0.79944381921678,0.60916765224104,0.7457983193277311,0.7489451476793249,0.7426778242677824,0.9202368939207481,0.7563581076027375,0.0,0.0,0.0,0.8107101703880011,0.15026050470857158,0.45034531756446516,0.4290601473562765,0.8434636278418429,0.5052620881841164
28,0.359835,0.5934065934065934,0.6939252336448598,0.518324607329843,0.7916779479484377,0.6079253688926324,0.7507820646506778,0.7484407484407485,0.7531380753138075,0.9152159734186562,0.7547388228185619,0.0,0.0,0.0,0.8063324077222411,0.14733322526230158,0.44806288601909045,0.4238208942145502,0.8377421096964449,0.5033324723244986
29,0.358662,0.6127583108715184,0.6314814814814815,0.5951134380453752,0.7978693328548982,0.6025709881712363,0.7383444338725024,0.6771378708551483,0.8117154811715481,0.9202455082451391,0.7632564362842873,0.0,0.0,0.0,0.8236002493482942,0.1571468249487332,0.4503675815813402,0.4689429730723078,0.8472383634827771,0.5076580831347522
30,0.35591,0.6182462356067316,0.6276978417266187,0.6090750436300174,0.7986544013309195,0.6084161882652732,0.7413793103448276,0.6837455830388692,0.8096234309623431,0.921958528181147,0.7620923246914222,0.0,0.0,0.0,0.836835071215384,0.16392259937410872,0.4532085153171865,0.47289949153078686,0.8524826669091502,0.5114770374436014
31,0.359016,0.6105263157894737,0.6758474576271186,0.5567190226876091,0.7937232579254402,0.6082792021675903,0.7569169960474308,0.7172284644194756,0.801255230125523,0.9129202559684961,0.7547090380101746,0.0,0.0,0.0,0.8115861951717103,0.14136583402708844,0.45581443727896814,0.4526580842710441,0.8394099030218823,0.5014513580682844
32,0.356637,0.6023856858846919,0.6997690531177829,0.5287958115183246,0.7949807810452719,0.6062249545802088,0.7516059957173448,0.7697368421052632,0.7343096234309623,0.918122692591681,0.7612333066406299,0.0,0.0,0.0,0.8327501038951226,0.17427645250163548,0.45133056053401227,0.4210351449830956,0.8486178591773585,0.5139115712408248
33,0.35465,0.6167247386759582,0.6156521739130435,0.6178010471204188,0.7978660707975187,0.6122655019967174,0.7347703842549204,0.66553480475382,0.8200836820083682,0.9194542210189515,0.7600371709876238,0.0,0.0,0.0,0.8270098983716802,0.16128567134882435,0.4504983743102929,0.4792949097095957,0.84811006339605,0.5111961147777219
34,0.355191,0.6152362584378014,0.6875,0.5567190226876091,0.7994144607003637,0.6101420136891342,0.7564234326824255,0.7434343434343434,0.7698744769874477,0.921531503814915,0.7619345906871379,0.0,0.0,0.0,0.8292058634629189,0.17256329307533422,0.45721989704007565,0.44219783322501893,0.8500506093260659,0.5148799658172021
35,0.357042,0.625,0.6398537477148081,0.6108202443280978,0.8009226185621938,0.6069571742294063,0.7497584541062802,0.696588868940754,0.8117154811715481,0.9214982771351218,0.7624291791953297,0.0,0.0,0.0,0.8365281083531678,0.1634257687526608,0.45825281803542667,0.47417857516654865,0.852983001350161,0.5109373740591323
36,0.354734,0.5994005994005994,0.7009345794392523,0.5235602094240838,0.7949302191558884,0.6060429171294418,0.7570498915401301,0.786036036036036,0.7301255230125523,0.9159260398720157,0.7603231293168744,0.0,0.0,0.0,0.8321267331595451,0.15888937188546004,0.45215016364690985,0.4178952441455454,0.8476609973958165,0.5084184727772588
37,0.356198,0.63003663003663,0.6628131021194605,0.6003490401396161,0.8008595521195218,0.6122345081238478,0.7669322709163346,0.7319391634980988,0.805439330543933,0.9255974649273936,0.76484153515203,0.0,0.0,0.0,0.838150289017341,0.17018760150086437,0.46565630031765487,0.468596123561183,0.8548691020214187,0.515754548258914
38,0.353737,0.6127497621313035,0.6736401673640168,0.5619546247818499,0.7950150326477575,0.6029127341717635,0.7546432062561095,0.708256880733945,0.8075313807531381,0.9134869554516368,0.7586427443132527,0.0,0.0,0.0,0.8290146019872303,0.15603535247488384,0.4557976561291377,0.45649533517832935,0.8458388633622081,0.5058636103199666
39,0.353465,0.6181818181818182,0.6451612903225806,0.5933682373472949,0.7971810387478049,0.6070055154563957,0.7406698564593301,0.6825396825396826,0.8096234309623431,0.9138327590450406,0.7548251837797697,0.0,0.0,0.0,0.825387717707507,0.14750587698756906,0.4529505582137161,0.46766388943654597,0.8454671718334508,0.5031121920745781
40,0.353902,0.6004016064257028,0.706855791962175,0.5218150087260035,0.7981215986255865,0.6095853433784758,0.7538126361655774,0.7863636363636364,0.7238493723849372,0.9188881368446962,0.7636478588364566,0.0,0.0,0.0,0.8305919188484642,0.16584861062546477,0.45140474753042675,0.41522146037031354,0.8492005514395823,0.513027270946799
41,0.350517,0.6242038216560509,0.6520912547528517,0.5986038394415357,0.798379301158574,0.6086826314423436,0.7634936211972522,0.7190388170055453,0.8138075313807531,0.9171726556731479,0.7638900533291878,0.0,0.0,0.0,0.8262424912161397,0.15597203620796102,0.4625658142844344,0.4708037902740963,0.8472648160159538,0.5095149069931642
42,0.355352,0.6088595664467483,0.6618852459016393,0.5636998254799301,0.7965405881489456,0.6082497886898751,0.75,0.7408163265306122,0.7594142259414226,0.9134451144474525,0.7572912292795181,0.0,0.0,0.0,0.8418692621557293,0.1687950324058831,0.45295318881558283,0.44103801714045093,0.8506183215840425,0.5114453501250921
43,0.351415,0.5964912280701754,0.7297979797979798,0.5043630017452007,0.7623270429993532,0.5857483076840079,0.7505720823798627,0.8282828282828283,0.6861924686192469,0.8893317745508246,0.7271592992474641,0.0,0.0,0.0,0.8249863047338396,0.15205561033682902,0.449021103483346,0.3968518234548159,0.8255483740946724,0.48832107242276707
44,0.355872,0.6200956937799043,0.6864406779661016,0.5654450261780105,0.7973147831003682,0.6117732693547026,0.7653806047966631,0.762993762993763,0.7677824267782427,0.9196529657888259,0.7616236140731898,0.0,0.0,0.0,0.8351255241981187,0.16605201744644008,0.4618254328588558,0.4444091509854178,0.8506977576957709,0.5131496336247775
45,0.352688,0.6087786259541985,0.671578947368421,0.5567190226876091,0.8011814084476412,0.6052783422027614,0.7489795918367347,0.7310756972111554,0.7677824267782427,0.916674255476249,0.7619125113275348,0.0,0.0,0.0,0.8166983074540028,0.13569285854004115,0.45258607259697775,0.44150048315528395,0.8448513237926311,0.5009612373567791
46,0.351911,0.5985699693564862,0.7216748768472906,0.5113438045375218,0.7920628707192292,0.6060805017109223,0.748868778280543,0.8152709359605911,0.6924686192468619,0.914000123061777,0.7560031737170804,0.0,0.0,0.0,0.8205424269900637,0.14710289614345612,0.44914624921234303,0.4012708079281279,0.84220180692369,0.5030621905238196
47,0.354055,0.5964912280701754,0.7297979797979798,0.5043630017452007,0.7888078811306289,0.6068430033624197,0.7497142857142857,0.8261964735516373,0.6861924686192469,0.9102270489785873,0.7556380134519115,0.0,0.0,0.0,0.8310500018890022,0.149036922782381,0.44873517126148704,0.3968518234548159,0.8433616439994062,0.503839313198904
48,0.350415,0.594159113796576,0.7023809523809523,0.5148342059336823,0.7918084302436212,0.6055023075426862,0.7486157253599114,0.7952941176470588,0.7071129707112971,0.9115561161703176,0.7491551967894314,0.0,0.0,0.0,0.836887018776682,0.16321754289219462,0.44759161305216244,0.40731572554832646,0.846750521730207,0.5059583490747708
49,0.350839,0.6,0.7122302158273381,0.518324607329843,0.8015320796159471,0.6111587456700149,0.75,0.795774647887324,0.7092050209205021,0.924357002215112,0.7655637063767553,0.0,0.0,0.0,0.8372553742113416,0.15289601675583733,0.45,0.40917654275011506,0.8543814853474668,0.5098728229342026
50,0.349044,0.5969230769230769,0.7238805970149254,0.5078534031413613,0.7919481550347137,0.6106614212881358,0.7494356659142212,0.8137254901960784,0.694560669456067,0.9096695791287226,0.7536489583914744,0.0,0.0,0.0,0.8282684461067665,0.15412124902561278,0.4487862476124327,0.4008046908658094,0.843295393423401,0.5061438762350743
51,0.351963,0.5997973657548126,0.714975845410628,0.5165794066317626,0.7982901382568652,0.6112924044674141,0.7584699453551913,0.7940503432494279,0.7259414225941423,0.9177498154073345,0.7590833077309174,0.0,0.0,0.0,0.8377795723298954,0.1650204592121886,0.4527557703700013,0.4141736097419683,0.851273175331365,0.5117987238035068
52,0.350605,0.5963488843813387,0.711864406779661,0.5130890052356021,0.7973343554446455,0.6148499886888751,0.7436743674367436,0.7842227378190255,0.7071129707112971,0.9148517105587005,0.7651494677124209,0.0,0.0,0.0,0.8268540556877857,0.15703012812498005,0.44667441727269414,0.4067339919822997,0.8463467072303773,0.512343194842092
53,0.347885,0.6032064128256514,0.7082352941176471,0.525305410122164,0.7877661974740803,0.6036530048780471,0.7549234135667396,0.7912844036697247,0.7217573221757322,0.9089422840265813,0.7533894489125748,0.0,0.0,0.0,0.8328563602705052,0.1657396949781672,0.45270994213079696,0.41568757743263207,0.8431882805903891,0.5075940495895964
54,0.351064,0.6274131274131274,0.7019438444924406,0.5671902268760908,0.8002560715042978,0.6137548458637151,0.7785787847579815,0.7667342799188641,0.7907949790794979,0.922040979571745,0.7718415951193761,0.0,0.0,0.0,0.841755922021988,0.1715411725569654,0.46866397072370297,0.4526617353185296,0.8546843243660103,0.5190458711800189
55,0.349105,0.6046511627906976,0.71875,0.5218150087260035,0.7972560660675355,0.6092985134204258,0.7563395810363837,0.7995337995337995,0.7175732217573222,0.9207574452375092,0.7628549068786357,0.0,0.0,0.0,0.8254868903245306,0.16728995961878682,0.4536635812756938,0.41312941016110855,0.8478334672098584,0.5131477933059495
56,0.349542,0.5964912280701754,0.7297979797979798,0.5043630017452007,0.7842594857910218,0.6073051607535541,0.7528604118993135,0.8308080808080808,0.6882845188284519,0.9040518090081221,0.7555835553658181,0.0,0.0,0.0,0.8285636027050511,0.14201307334862534,0.44978387998982966,0.3975491735245509,0.838958299168065,0.5016339298226659
57,0.348705,0.614314115308151,0.7136258660508084,0.5392670157068062,0.7909961779561036,0.6081424882690625,0.7635574837310195,0.7927927927927928,0.7364016736401674,0.9159641890228895,0.762816340100978,0.0,0.0,0.0,0.822046545014923,0.1519034832436153,0.45929053301305683,0.42522289644899125,0.8430023039979719,0.5076207705378852
58,0.346232,0.607645875251509,0.7173396674584323,0.5270506108202443,0.7953760336644322,0.6096010718599811,0.7648351648351648,0.8055555555555556,0.7280334728033473,0.9200572237263107,0.7769705710117858,0.0,0.0,0.0,0.8329083078318033,0.14957592930088492,0.4574936800288913,0.4183613612078639,0.8494471884075154,0.5120491907242173
59,0.346606,0.6095617529880478,0.7099767981438515,0.5340314136125655,0.7946018387130097,0.6149362019277691,0.7571115973741794,0.7935779816513762,0.7238493723849372,0.9143594634506522,0.7703159187974025,0.0,0.0,0.0,0.8297489516037629,0.15503713063199934,0.45555778345407577,0.41929359533250093,0.8462367512558083,0.5134297504523903
60,0.349159,0.6350974930362117,0.6785714285714286,0.5968586387434555,0.7953232970701287,0.6108727099194938,0.7829614604462475,0.7598425196850394,0.8075313807531381,0.9157783657396013,0.765465379401148,0.0,0.0,0.0,0.8377370697797424,0.17566320467495722,0.4726863178274863,0.4681300064988645,0.8496129108631575,0.5173337646651998
61,0.346602,0.6150793650793651,0.7126436781609196,0.5410122164048866,0.7951112633404556,0.6170376042479404,0.7647058823529411,0.7977272727272727,0.7343096234309623,0.9139373615555009,0.7669769270421036,0.0,0.0,0.0,0.8350074615588046,0.16200772463937718,0.45992841581076876,0.4251072799452829,0.8480186954849204,0.5153407519764738
62,0.349405,0.5971074380165289,0.7316455696202532,0.5043630017452007,0.7808805380219971,0.6023655155003503,0.7514318442153494,0.830379746835443,0.6861924686192469,0.9022821806546887,0.7482114457232979,0.0,0.0,0.0,0.8337678038460086,0.15410807227535997,0.44951309407729273,0.3968518234548159,0.8389768408408981,0.5015616778330028
63,0.348705,0.5971370143149284,0.7209876543209877,0.5095986038394416,0.7899664551766132,0.6057760582700262,0.753393665158371,0.8201970443349754,0.696652719665272,0.9133934285011076,0.7620604815656741,0.0,0.0,0.0,0.8271610185500018,0.15074636882528675,0.4501768931577665,0.40208377450157123,0.8435069674092409,0.5061943028869956
64,0.343339,0.5967741935483871,0.7064439140811456,0.5165794066317626,0.7879717070889944,0.6101194230411102,0.753880266075388,0.8018867924528302,0.7112970711297071,0.9095354417917796,0.7565196087520971,0.0,0.0,0.0,0.8220583512788544,0.14967168334845993,0.450218153207925,0.40929215925382323,0.8398551667198761,0.5054369050472224
65,0.349918,0.5942028985507246,0.7302798982188295,0.5008726003490401,0.7853484692795747,0.5994119967794403,0.748564867967853,0.8295165394402035,0.6820083682008368,0.9078322667979325,0.7542470242142469,0.0,0.0,0.0,0.8375387245456949,0.15354776765944045,0.4475892555061926,0.3942936561832923,0.8435731535410674,0.502402262884376
66,0.34723,0.5991820040899796,0.7234567901234568,0.5113438045375218,0.783733750876678,0.6060820733601562,0.7542468856172141,0.8222222222222222,0.696652719665272,0.9082494462220034,0.7523948728903291,0.0,0.0,0.0,0.8271917148362236,0.146513167609026,0.4511429632357313,0.4026655080675979,0.8397249706449683,0.5016633712865038
67,0.34597,0.5975359342915811,0.7256857855361596,0.5078534031413613,0.783534765376523,0.6007387517816045,0.7531285551763367,0.8254364089775561,0.6924686192468619,0.9034118877676593,0.7544757073617427,0.0,0.0,0.0,0.8291468321432618,0.1499175106502558,0.45022149648930593,0.4001073407960744,0.8386978284291481,0.5017106565978676
68,0.343873,0.6048387096774194,0.7159904534606205,0.5235602094240838,0.7891759499382928,0.6171644104093661,0.757847533632287,0.8164251207729468,0.7071129707112971,0.9103427270489786,0.7685562879471356,0.0,0.0,0.0,0.8314962786656089,0.1529330792262098,0.4542287477699021,0.41022439337846023,0.8436716518842934,0.5128845925275705
69,0.344326,0.6053412462908012,0.6986301369863014,0.5340314136125655,0.7861857306736693,0.6122872558008504,0.7494553376906318,0.7818181818181819,0.7196652719665272,0.9029239478218065,0.7574869765530862,0.0,0.0,0.0,0.8248871321168159,0.15628009557542738,0.4515988613271443,0.4178988951930309,0.8379989368707639,0.5086847759764547
70,0.34509,0.6056338028169014,0.7149643705463183,0.525305410122164,0.7811589002517222,0.6040964036100669,0.7555555555555555,0.8056872037914692,0.7112970711297071,0.9030870046763475,0.7532566494346696,0.0,0.0,0.0,0.831633231327213,0.15892453611754515,0.4537297861241523,0.41220082708395706,0.8386263787517608,0.5054258630540939
71,0.343763,0.5991902834008097,0.7132530120481928,0.5165794066317626,0.7822685434370125,0.6000861413871644,0.7564534231200898,0.8159806295399515,0.7050209205020921,0.9072575682992863,0.7493897778083662,0.0,0.0,0.0,0.823352317805735,0.14086736195461722,0.4518812355069665,0.40720010904461823,0.8376261431806779,0.496781093716716
72,0.347059,0.6141575274177468,0.7162790697674418,0.537521815008726,0.7847390082258213,0.6124670308314788,0.762114537444934,0.8046511627906977,0.7238493723849372,0.9077485847895644,0.76059390139638,0.0,0.0,0.0,0.8290405757678794,0.15987744671608833,0.4587573549542269,0.42045706246455444,0.8405093895944217,0.5109794596479823
73,0.344586,0.5971074380165289,0.7316455696202532,0.5043630017452007,0.7815318621454552,0.6044652178098071,0.7491408934707904,0.8278481012658228,0.6841004184100419,0.9017210189515137,0.744734959715943,0.0,0.0,0.0,0.8304738562091503,0.1535488247745108,0.4487494438291064,0.39615447338508086,0.8379089124353731,0.500916334100087
74,0.343368,0.6138613861386139,0.7093821510297483,0.5410122164048866,0.7925369563917295,0.6171640738892888,0.7592997811816192,0.7958715596330275,0.7259414225941423,0.9129424070883585,0.7633916401718789,0.0,0.0,0.0,0.8313262684649968,0.1621319740256703,0.45772038910674434,0.42231787966634293,0.8456018773150283,0.5142292293622793
75,0.3443,0.6128078817733991,0.7036199095022625,0.5427574171029669,0.7959512431156996,0.6236400825317073,0.758695652173913,0.7895927601809954,0.7301255230125523,0.9127215111986217,0.7672083241101976,0.0,0.0,0.0,0.8287312516528771,0.15617697434598868,0.45716784464910404,0.42429431337183976,0.8458013353223994,0.5156751269959645
76,0.342083,0.5967078189300411,0.7268170426065163,0.506108202443281,0.7837022176553419,0.6154030290714594,0.7505720823798627,0.8282828282828283,0.6861924686192469,0.908101772089589,0.7624319362226475,0.0,0.0,0.0,0.8212201065397258,0.15134200277547627,0.44909330043663465,0.39743355702084265,0.8376746987615521,0.5097256560231944
77,0.343056,0.6042726347914548,0.724390243902439,0.518324607329843,0.7850956598326564,0.6168837592937647,0.7582292849035187,0.8287841191066998,0.698744769874477,0.9060331036180163,0.7633862086463862,0.0,0.0,0.0,0.8175955835127886,0.14528788365646372,0.45416730656499116,0.40568979240144,0.8362414489878205,0.5085192838655382
78,0.34197,0.5950413223140496,0.7291139240506329,0.5026178010471204,0.769723214431342,0.601747640624934,0.7491408934707904,0.8278481012658228,0.6841004184100419,0.8932457543686931,0.746210616143704,0.0,0.0,0.0,0.8246179492991801,0.1449960463590954,0.44806073859494666,0.39557273981905405,0.8291956393664051,0.49765143437591114
79,0.345721,0.6030456852791878,0.720873786407767,0.518324607329843,0.7854055552837174,0.6104635591698643,0.7584650112866818,0.8235294117647058,0.702928870292887,0.9088819837558455,0.7610926360187034,0.0,0.0,0.0,0.8278386980996638,0.14720262784913682,0.4538368988552898,0.40708449254091,0.8407087457130755,0.5062529410125681
80,0.342304,0.614314115308151,0.7136258660508084,0.5392670157068062,0.782772531302159,0.616100408449329,0.764512595837897,0.8022988505747126,0.7301255230125523,0.9079405611617032,0.766478515165491,0.0,0.0,0.0,0.8327642714118403,0.15852086649233849,0.4596089037153493,0.4231308462397862,0.8411591212919007,0.5136999300357196
81,0.340468,0.6168958742632613,0.7056179775280899,0.5479930191972077,0.7940081442699243,0.6225197996369066,0.7707423580786026,0.8059360730593608,0.7384937238493724,0.9153291902535073,0.7749768555262381,0.0,0.0,0.0,0.8221764139181684,0.15051413136076244,0.462546077447288,0.42882891434886,0.8438379161472,0.516003595507969
82,0.342095,0.5938144329896907,0.72544080604534,0.5026178010471204,0.7773031484290476,0.607816655038279,0.7491408934707904,0.8278481012658228,0.6841004184100419,0.9068637706128476,0.759348735968179,0.0,0.0,0.0,0.8219190373644641,0.1500768487540205,0.44765177548682705,0.39557273981905405,0.8353619854687865,0.5057474132534928
83,0.344692,0.6066066066066066,0.7112676056338029,0.5287958115183246,0.7845133825903998,0.6145576933409842,0.7577777777777778,0.8080568720379147,0.7133891213389121,0.909519443760768,0.7630010180353404,0.0,0.0,0.0,0.833406532169708,0.15091201824654013,0.4547947947947948,0.4140616442857456,0.8424797861736253,0.5094902432076216
84,0.341785,0.625,0.7095343680709535,0.5584642233856894,0.7869914588464277,0.6180032229053455,0.7748917748917749,0.8026905829596412,0.7489539748953975,0.9104682500615309,0.7653870941379133,0.0,0.0,0.0,0.8285494351883337,0.14990841871465788,0.4666305916305917,0.4358060660936956,0.8420030480320975,0.5110995785859722
