epoch,train_loss,val_fault_risk_f1,val_fault_risk_precision,val_fault_risk_recall,val_fault_risk_auc,val_fault_risk_auprc,val_congestion_risk_f1,val_congestion_risk_precision,val_congestion_risk_recall,val_congestion_risk_auc,val_congestion_risk_auprc,val_voltage_violation_f1,val_voltage_violation_precision,val_voltage_violation_recall,val_voltage_violation_auc,val_voltage_violation_auprc,val_macro_f1,val_macro_recall,val_macro_auc,val_macro_auprc
26,0.476773,0.7231516459794927,0.6614017769002961,0.7976190476190477,0.8264689657626878,0.717661859277074,0.7904451682953312,0.8943488943488943,0.708171206225681,0.9303153528135288,0.856551549963432,0.7186761229314421,0.6007905138339921,0.8941176470588236,0.9021841350449052,0.6312339155291207,0.7440909790687553,0.799969300301184,0.8863228178737073,0.7351491082565422
27,0.474759,0.7228404875463699,0.6513849092645654,0.8119047619047619,0.827111805110684,0.7187087926509255,0.7861507128309573,0.8247863247863247,0.7509727626459144,0.9329144530080813,0.859928029687981,0.7186761229314421,0.6007905138339921,0.8941176470588236,0.9003314995062773,0.634776853041191,0.7425557744362564,0.8189983905365,0.8867859192083475,0.7378045584600326
28,0.474379,0.7188612099644128,0.6273291925465838,0.8416666666666667,0.8288539219873301,0.7208258027508817,0.7764265668849392,0.7477477477477478,0.8073929961089494,0.9333026227177492,0.8604812231522166,0.7186761229314421,0.6007905138339921,0.8941176470588236,0.9022288051911412,0.6367083486456258,0.737987966593598,0.8477257699448132,0.8881284499654069,0.739338458182908
29,0.48007,0.7176470588235294,0.6514563106796116,0.7988095238095239,0.8253443305573351,0.7192824746977147,0.7890295358649789,0.8617511520737328,0.7276264591439688,0.9344168568542353,0.8615503533419581,0.6993670886075949,0.5862068965517241,0.8666666666666667,0.8970341373959655,0.6306951074184368,0.7353478944320345,0.7977008832067197,0.8855984416025119,0.7371759784860364
30,0.474199,0.7226082308925709,0.6556741028128031,0.8047619047619048,0.8274027510854864,0.7186578880263587,0.7953586497890295,0.868663594470046,0.7334630350194552,0.9338538938566296,0.8611019937567084,0.7102803738317757,0.5891472868217055,0.8941176470588236,0.8990689801100296,0.6380165759565538,0.7427490848377921,0.8107808622800611,0.8867752083507151,0.7392588192465404
31,0.475732,0.7213983050847458,0.6498091603053435,0.8107142857142857,0.8273987472417965,0.7182504917939878,0.7906026557711952,0.832258064516129,0.7529182879377432,0.9344881771924574,0.8624022965807279,0.717219589257504,0.6005291005291006,0.8901960784313725,0.9007964216861805,0.6355879645056195,0.7430735167044817,0.8179428840278004,0.8875611153734781,0.7387469176267784
32,0.476198,0.7214514407684098,0.6537717601547389,0.8047619047619048,0.825522279165777,0.7164334204564866,0.7868852459016393,0.8311688311688312,0.7470817120622568,0.9324666548189164,0.8606317244770006,0.7100401606425703,0.601360544217687,0.8666666666666667,0.9000999200639489,0.6284146806685827,0.7394589491042064,0.8061700944969429,0.886029618016214,0.7351599418673566
33,0.471233,0.7221929362150764,0.6480605487228004,0.8154761904761905,0.8263791017154246,0.7200554950362925,0.7912087912087912,0.813141683778234,0.7704280155642024,0.9334148645615086,0.8614602338952576,0.711217183770883,0.5983935742971888,0.8764705882352941,0.9006818074951802,0.6298739971606611,0.7415396370649169,0.8207915980918957,0.8868252579240378,0.7371299086974038
34,0.476042,0.7211588204862908,0.6376944190301921,0.8297619047619048,0.8278405046622536,0.7194008667696107,0.7778819119025304,0.7504520795660036,0.8073929961089494,0.9337597743938941,0.861675962580887,0.7186761229314421,0.6007905138339921,0.8941176470588236,0.9005260497484366,0.6381794025310771,0.7392389517734211,0.8437575159765592,0.8873754429348614,0.7397520772938582
35,0.470713,0.7182203389830508,0.6469465648854962,0.8071428571428572,0.828102089116663,0.7200944400100933,0.7846607669616519,0.7932405566600398,0.7762645914396887,0.933688454055672,0.8632978796314803,0.7059736229635376,0.5840821566110398,0.8921568627450981,0.8992188602059529,0.6367120318089247,0.7362849096360801,0.8251881037758814,0.8870031344594294,0.7400347838168327
36,0.469792,0.7216604576902608,0.6525505293551492,0.8071428571428572,0.8227756423944764,0.7171065146849902,0.7802874743326489,0.8260869565217391,0.7392996108949417,0.9309443748129302,0.8594669203510485,0.711755233494364,0.6038251366120219,0.8666666666666667,0.8976871444021253,0.6316807194022847,0.7379010551724244,0.8043697115681553,0.8838023872031773,0.7360847181461079
37,0.470137,0.7228404875463699,0.6513849092645654,0.8119047619047619,0.8268755783329773,0.7212482352157576,0.7854251012145749,0.8185654008438819,0.754863813229572,0.9323713661703084,0.8613708640428823,0.7089013632718525,0.5997286295793759,0.8666666666666667,0.8982837259604082,0.6340616167909205,0.739055650677599,0.8111450806003336,0.8858435568212313,0.7388935720165201
38,0.468756,0.7183170856849667,0.6311992786293958,0.8333333333333334,0.8271198127980639,0.7195830655087609,0.7669724770642202,0.7256944444444444,0.8132295719844358,0.9326046187518706,0.85913197269515,0.711217183770883,0.5983935742971888,0.8764705882352941,0.8999400479616306,0.6327505759813289,0.73216891550669,0.8410111645176878,0.886554826503855,0.7371552047284133
39,0.470909,0.7204641350210971,0.646780303030303,0.8130952380952381,0.8231617908747955,0.7160239230360115,0.781404549950544,0.7947686116700201,0.7684824902723736,0.9308777312181982,0.8585718414739603,0.7055067837190743,0.594885598923284,0.8666666666666667,0.8990378285606807,0.6249234540368769,0.7357918228969051,0.8160814650114262,0.884359116884558,0.7331730728489495
40,0.47381,0.7219512195121951,0.6626865671641791,0.7928571428571428,0.8253469997864618,0.7195219005166131,0.7916666666666666,0.907035175879397,0.7023346303501945,0.9328103954654297,0.8617046271490899,0.708433734939759,0.6,0.8647058823529412,0.8960590351248414,0.623101567339768,0.740683873706207,0.7866325518534262,0.8847388101255776,0.7347760316684905
41,0.466522,0.7209797657082002,0.6522157996146436,0.805952380952381,0.8253946010392199,0.7185789784864269,0.7835269271383316,0.8568129330254042,0.7217898832684825,0.9313114991768933,0.8602099944435342,0.7128245476003147,0.59526938239159,0.888235294117647,0.89886855221705,0.6245839718354816,0.7391104134822822,0.8053258527795034,0.8851915508110544,0.7344576482551476
42,0.469843,0.70702924576706,0.6212804328223624,0.8202380952380952,0.8218663250053384,0.7143568374668866,0.7659157688540646,0.7712031558185405,0.7607003891050583,0.9291145989224783,0.8529077780498744,0.7176656151419558,0.600263852242744,0.8921568627450981,0.8988867729345936,0.6274560433974217,0.7302035432543601,0.824365115696084,0.8832892322874701,0.7315735529713941
43,0.463732,0.7115875446656458,0.6228775692582663,0.8297619047619048,0.8250124564025909,0.7171446483996676,0.776536312849162,0.7446428571428572,0.811284046692607,0.9325783120697396,0.8622013732026812,0.711217183770883,0.5983935742971888,0.8764705882352941,0.8974255889406122,0.6221075361143188,0.7331136804285636,0.839172179896602,0.8850054524709808,0.7338178525722227
44,0.460394,0.7217254076801684,0.646559849198869,0.8166666666666667,0.826330165848103,0.7211902361277399,0.786235662148071,0.8471910112359551,0.7334630350194552,0.9269901881921581,0.8539561038019232,0.7127158555729984,0.5942408376963351,0.8901960784313725,0.8990207833733014,0.6301797029706996,0.7402256418004125,0.8134419267058314,0.8841137124711875,0.7351086809667876
45,0.464586,0.720125786163522,0.6432584269662921,0.8178571428571428,0.8234500676204711,0.7192938929944552,0.780209324452902,0.7635009310986964,0.7976653696498055,0.9335738738401675,0.8639369923983256,0.7100401606425703,0.601360544217687,0.8666666666666667,0.8967625899280577,0.627508881428018,0.7367917570863315,0.8273963930578717,0.8845955104628987,0.7369132556069329
46,0.463053,0.7210666666666666,0.6531400966183575,0.8047619047619048,0.8251654922058509,0.7198898712458284,0.7838125665601704,0.8658823529411764,0.7159533073929961,0.932242755724334,0.8617146286402151,0.7089013632718525,0.5997286295793759,0.8666666666666667,0.8965415902572059,0.6273397038001938,0.7379268654995631,0.7957939596071891,0.8846499460624636,0.7363147345620792
47,0.46321,0.7193717277486911,0.6420560747663552,0.8178571428571428,0.8268751334614564,0.7188702749755241,0.7768595041322314,0.8281938325991189,0.7315175097276264,0.9308075800658486,0.8568791279221769,0.7176656151419558,0.600263852242744,0.8921568627450981,0.9001833827056002,0.6332809315140443,0.7379656156742928,0.813843838443289,0.8859553654109683,0.7363434448039151
48,0.460008,0.7178401270513499,0.646329837940896,0.8071428571428572,0.824757545020998,0.717325288492823,0.788675429726997,0.8210526315789474,0.7587548638132295,0.932481854235259,0.8648791153079549,0.69826224328594,0.5846560846560847,0.8666666666666667,0.8949029012084452,0.6263176177865,0.7349259333547623,0.8108547958742512,0.884047433488234,0.7361740071957593
