epoch,train_loss,lr,val_fault_risk_threshold,val_fault_risk_f1,val_fault_risk_precision,val_fault_risk_recall,val_fault_risk_auc,val_fault_risk_auprc,val_congestion_risk_threshold,val_congestion_risk_f1,val_congestion_risk_precision,val_congestion_risk_recall,val_congestion_risk_auc,val_congestion_risk_auprc,val_voltage_violation_threshold,val_voltage_violation_f1,val_voltage_violation_precision,val_voltage_violation_recall,val_voltage_violation_auc,val_voltage_violation_auprc,val_macro_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_macro_auprc
1,0.107441,0.0008,0.5,0.9105180533751962,0.8964451313755796,0.9250398724082934,0.977067977067977,0.9732296269915305,0.5,0.6136363636363636,0.4595744680851064,0.9230769230769231,0.9801359818690842,0.7821288131240175,0.5,0.9359933499584372,0.9494097807757167,0.9229508196721311,0.9911557509467941,0.9853407307858415,0.8200492556566656,0.7684764600788009,0.9236892050524492,0.9827865699612851,0.913566390300463
2,0.05587,0.0008,0.5,0.9316770186335404,0.9077155824508321,0.9569377990430622,0.9825750064984515,0.9811307767577674,0.5,0.6368715083798883,0.4730290456431535,0.9743589743589743,0.9873794605163756,0.8739879745827845,0.5,0.9526916802610114,0.948051948051948,0.9573770491803278,0.9953150242326333,0.9916427481318132,0.8404134024248133,0.7762655253819779,0.9628912741941215,0.9884231637491535,0.9489204998241217
3,0.048417,0.0008,0.5,0.9274691358024691,0.898355754857997,0.9585326953748007,0.9840575677896252,0.9824902910529051,0.5,0.6386554621848739,0.475,0.9743589743589743,0.9896507626143675,0.888608899929783,0.5,0.9531502423263328,0.9394904458598726,0.9672131147540983,0.9963465663815249,0.9934217296104328,0.8397582801045586,0.7709487335726233,0.9667015948292912,0.9900182989285059,0.9548403068643735
4,0.043584,0.0008,0.5,0.934261407579273,0.9069069069069069,0.9633173843700159,0.9864649338333549,0.9852811101244514,0.5,0.6686390532544378,0.5113122171945701,0.9658119658119658,0.9905247201607686,0.9072114271207462,0.5,0.9587044534412955,0.9472,0.9704918032786886,0.997411213220689,0.9951631805091973,0.8538683047583354,0.7884730413671589,0.9665403844868901,0.9914669557382708,0.9625519059181316
5,0.041462,0.0008,0.5,0.940625,0.9218989280245024,0.960127591706539,0.9875033798478775,0.9861873514324403,0.5,0.6788990825688074,0.5285714285714286,0.9487179487179487,0.9920109417509764,0.9169156668283738,0.5,0.9627228525121556,0.9519230769230769,0.9737704918032787,0.9979461850154929,0.9960598279274228,0.8607489783603212,0.8007978111730026,0.9608720107425888,0.9924868355381156,0.966387615396079
6,0.039412,0.0008,0.5,0.9423835832675612,0.9328125,0.9521531100478469,0.986834594490097,0.9849667797303915,0.5,0.7326732673267327,0.5967741935483871,0.9487179487179487,0.9929244002034296,0.9259319026677847,0.5,0.9575163398692811,0.9543973941368078,0.9606557377049181,0.9971993432029449,0.9947825013710565,0.8775243968211917,0.827994695895065,0.953842265490238,0.9923194459654905,0.9685603945897442
7,0.0367,0.0008,0.5,0.9490445859872612,0.9475357710651828,0.9505582137161085,0.9876183273312459,0.9861208486269828,0.5,0.752542372881356,0.6235955056179775,0.9487179487179487,0.992731833286426,0.9243550461616962,0.5,0.9630238290879212,0.9654036243822076,0.9606557377049181,0.9979872348314309,0.9961165310762039,0.8882035959855128,0.8455116336884559,0.9533106333796585,0.9927791318163676,0.968864141954961
8,0.036889,0.0008,0.5,0.9454545454545454,0.9373040752351097,0.9537480063795853,0.9874223941209587,0.9860385565899347,0.5,0.7985074626865671,0.7086092715231788,0.9145299145299145,0.9925886425019874,0.9172971851192628,0.5,0.9591503267973857,0.9560260586319218,0.9622950819672131,0.9978428983818427,0.9958396813077851,0.9010374449794994,0.86731313513007,0.9435243342922376,0.9926179783349296,0.9663918076723275
9,0.034757,0.0008,0.5,0.9460981496379727,0.9545454545454546,0.937799043062201,0.9845591568079607,0.9832411639208942,0.5,0.7867647058823529,0.6903225806451613,0.9145299145299145,0.9922726352535711,0.9141577196206244,0.5,0.956882255389718,0.9681208053691275,0.9459016393442623,0.9968497576736672,0.9942475067629748,0.8965817036366812,0.870996280186581,0.9327435323121259,0.9912271832450662,0.9638821301014978
10,0.033023,0.0008,0.5,0.9483037156704361,0.9607201309328969,0.9362041467304625,0.9845891999002047,0.9831055406497516,0.5,0.7516778523489933,0.6187845303867403,0.9572649572649573,0.99261333056827,0.9228719516362506,0.5,0.9576059850374065,0.9713322091062394,0.9442622950819672,0.996933181493154,0.99432096187189,0.885862517685612,0.8502789568086255,0.945910466359129,0.9913785706538762,0.966766151385964
11,0.033931,0.0008,0.5,0.9498381877022654,0.9638752052545156,0.9362041467304625,0.9867627523129918,0.9854792968156474,0.5,0.8014981273408239,0.7133333333333334,0.9145299145299145,0.9916899968893036,0.9165034106103338,0.5,0.9609958506224067,0.973109243697479,0.9491803278688524,0.997666781429593,0.9954328346827993,0.9041107218884986,0.8834392607617759,0.9333047963764098,0.9920398435439628,0.9658051807029269
12,0.031686,0.0008,0.5,0.9506072874493927,0.9654605263157895,0.9362041467304625,0.9862598570732541,0.9848678843472606,0.5,0.7854545454545454,0.6835443037974683,0.9230769230769231,0.9922133838944931,0.919489216784485,0.5,0.961730449251248,0.9763513513513513,0.9475409836065574,0.997384729468471,0.9950241731871484,0.8992640940517287,0.8751187271548697,0.935607351137981,0.9919526568120727,0.9664604247729648
13,0.029902,0.0008,0.5,0.9494470774091627,0.9405320813771518,0.9585326953748007,0.9874432936633892,0.9867997773434374,0.5,0.7969924812030075,0.7114093959731543,0.905982905982906,0.9925837048887309,0.9243784469210268,0.5,0.9633848657445078,0.9563812600969306,0.9704918032786886,0.9981050875288011,0.996236396188565,0.9032748081188927,0.8694409124824123,0.9450024682121317,0.9927106953603072,0.9691382068176764
14,0.03038,0.0008,0.5,0.9519230769230769,0.9565217391304348,0.9473684210526315,0.9871298005269297,0.9861460870664671,0.5,0.7051282051282052,0.5641025641025641,0.9401709401709402,0.9929441506564557,0.9325506411425293,0.5,0.9606557377049181,0.9606557377049181,0.9606557377049181,0.9977607987499668,0.9957026614981075,0.8725690065854,0.8270933469793057,0.9493983663094966,0.9926115833111174,0.9714664632357013
15,0.03057,0.0008,0.5,0.9550827423167849,0.9439252336448598,0.9665071770334929,0.9874628869844181,0.9871953235904535,0.5,0.7741935483870968,0.6666666666666666,0.9230769230769231,0.9930922790541508,0.9364858620233291,0.5,0.9660194174757282,0.9536741214057508,0.978688524590164,0.9982388304775021,0.9964681959579014,0.8984319027265366,0.8547553405724257,0.9560908749001934,0.9929313321720237,0.9733831271905613
16,0.028503,0.0008,0.5,0.9497645211930926,0.9350850077279753,0.9649122807017544,0.9873505519438535,0.9874189907084442,0.5,0.824,0.7744360902255639,0.8803418803418803,0.9919072518725898,0.9181306999516519,0.5,0.9629032258064516,0.9476190476190476,0.978688524590164,0.9983844911147011,0.9968184694506546,0.9122225823331814,0.885713381857529,0.9413142285445995,0.9925474316437147,0.9674560533702502
17,0.02847,0.0008,0.5,0.945226917057903,0.9278033794162827,0.9633173843700159,0.9873819012574995,0.986722529523065,0.5,0.8075471698113208,0.722972972972973,0.9145299145299145,0.9928108350985301,0.9299966181110386,0.5,0.9584,0.9359375,0.9819672131147541,0.9981249503429646,0.9963248376963512,0.9037246956230747,0.8622379507964185,0.9532715040048948,0.992772562232998,0.9710146617768182
18,0.028355,0.0008,0.5,0.9446153846153846,0.912332838038633,0.9792663476874003,0.987786829892093,0.9876757083116489,0.5,0.779783393501805,0.675,0.9230769230769231,0.9932404074518459,0.9347677713705103,0.5,0.9485179407176287,0.9047619047619048,0.9967213114754099,0.9986334383855504,0.9972976521687436,0.8909722396116061,0.8306982476001793,0.9663548607465778,0.9932202252431631,0.9732470439503009
19,0.026993,0.0008,0.5,0.9482625482625483,0.9191616766467066,0.9792663476874003,0.9879670884455574,0.9876140287827938,0.5,0.7615062761506276,0.7459016393442623,0.7777777777777778,0.9875670898201228,0.8946763089221365,0.5,0.9588607594936709,0.926605504587156,0.9934426229508196,0.9984401069943589,0.9969108169093632,0.8895431946356155,0.863889606859375,0.9168289161386659,0.9913247617533463,0.9597337182047645
20,0.025917,0.0008,0.5,0.9363984674329502,0.9011799410029498,0.9744816586921851,0.9872538915601117,0.9870585034859777,0.5,0.7911111111111111,0.8240740740740741,0.7606837606837606,0.990870353088724,0.9104478997590961,0.5,0.9556259904912837,0.9248466257668712,0.9885245901639345,0.9981474615323499,0.9964355618042092,0.8943785230117817,0.8833668802812983,0.9078966698466268,0.9920905687270619,0.9646473216830943
21,0.025504,0.0008,0.5,0.9471228615863142,0.9241274658573596,0.9712918660287081,0.9870997574346857,0.9869827382131462,0.5,0.7918367346938775,0.7578125,0.8290598290598291,0.9909740429671106,0.912202551968313,0.5,0.9601910828025477,0.93343653250774,0.9885245901639345,0.9985937127572234,0.9972648165160543,0.89971689302758,0.8717921661217,0.9296254284174905,0.9922225043863399,0.9654833688991712
22,0.025498,0.0004,0.5,0.9337395277989338,0.8935860058309038,0.9776714513556619,0.9875830593533942,0.9871256338181613,0.5,0.7892376681614349,0.8301886792452831,0.7521367521367521,0.989714951586702,0.903284975769622,0.5,0.9487785657998424,0.91350531107739,0.9868852459016394,0.9978985142615006,0.9959579873976734,0.8905852539200704,0.8790933320511923,0.9055644831313511,0.9917321750671989,0.9621228656618189
