epoch,train_loss,lr,val_fault_risk_threshold,val_fault_risk_f1,val_fault_risk_precision,val_fault_risk_recall,val_fault_risk_auc,val_fault_risk_auprc,val_congestion_risk_threshold,val_congestion_risk_f1,val_congestion_risk_precision,val_congestion_risk_recall,val_congestion_risk_auc,val_congestion_risk_auprc,val_voltage_violation_threshold,val_voltage_violation_f1,val_voltage_violation_precision,val_voltage_violation_recall,val_voltage_violation_auc,val_voltage_violation_auprc,val_macro_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_macro_auprc
11,0.041222,0.0008,0.5,0.9155893536121673,0.875,0.960127591706539,0.9819192833546901,0.9790767715472017,0.5,0.7375415282392026,0.6032608695652174,0.9487179487179487,0.991457929066248,0.9166444190416421,0.5,0.9262994569433669,0.8792341678939617,0.978688524590164,0.9945125665404275,0.9892991713475507,0.8598101129315788,0.7858316791530596,0.9625113550048839,0.9892965929871219,0.9616734539787982
12,0.036949,0.0008,0.5,0.9359375,0.9173047473200613,0.9553429027113237,0.9832464042990359,0.9812940286438308,0.5,0.7105263157894737,0.5775401069518716,0.9230769230769231,0.9903815293763301,0.9065634644584857,0.5,0.9433359936153233,0.9191290824261276,0.9688524590163935,0.9955931036309223,0.991409848198805,0.8632666031349322,0.8046579788993534,0.9490907616015467,0.9897403457687628,0.959755780433707
13,0.036068,0.0008,0.5,0.943986820428336,0.9761499148211243,0.9138755980861244,0.9846127118854392,0.9818145382247224,0.5,0.6794871794871795,0.5435897435897435,0.905982905982906,0.9863376241192532,0.8689708483867957,0.5,0.9546979865771812,0.9776632302405498,0.9327868852459016,0.9956315050716384,0.9918975853959826,0.8593906621642322,0.8324676295504726,0.9175484631049774,0.9888606136921103,0.9475609906691669
14,0.037662,0.0008,0.5,0.9329173166926678,0.9129770992366413,0.9537480063795853,0.9844076351253385,0.9823559980688089,0.5,0.74,0.6065573770491803,0.9487179487179487,0.9920948811763369,0.919458685459564,0.5,0.9406175771971497,0.9096477794793262,0.9737704918032787,0.996011546915967,0.9921280934565226,0.8711782979632724,0.8097274185883826,0.9587454823002709,0.9908380210725475,0.9646475923282986
15,0.034805,0.0008,0.5,0.9280125195618153,0.9109062980030722,0.9457735247208932,0.9818931589266517,0.9780947722551764,0.5,0.7790262172284644,0.6933333333333334,0.8888888888888888,0.9904852192547167,0.8955026964759801,0.5,0.9315499606608969,0.8956127080181543,0.9704918032786886,0.9940054026854525,0.9883628948467476,0.8795295658170589,0.8332841131181866,0.9350514056294902,0.9887945936222736,0.9539867878593014
16,0.034938,0.0008,0.5,0.9303106633081444,0.9822695035460993,0.8835725677830941,0.9839321705350413,0.981999285968512,0.5,0.7272727272727273,0.6,0.9230769230769231,0.992144257308902,0.9173316721955783,0.5,0.9439728353140917,0.9788732394366197,0.9114754098360656,0.9951958473476523,0.9920073381295931,0.8671854086316545,0.8537142476609064,0.9060416335653608,0.9904240917305319,0.9637794320978944
17,0.033607,0.0008,0.5,0.9352850539291218,0.9046199701937406,0.9681020733652312,0.9847368029186211,0.9834756786001341,0.5,0.7761194029850746,0.6887417218543046,0.8888888888888888,0.9911172337515491,0.9095167215693476,0.5,0.9480314960629921,0.9121212121212121,0.9868852459016394,0.9968193013586164,0.9937710349989193,0.8864786509923962,0.8351609680564192,0.9479587360519198,0.9908911126762622,0.962254478389467
18,0.034775,0.0008,0.5,0.8959409594095941,0.8337912087912088,0.9681020733652312,0.9804171287424874,0.9754752949612779,0.5,0.6900958466453674,0.5510204081632653,0.9230769230769231,0.9909394796743151,0.9025118733925994,0.5,0.8996282527881041,0.8231292517006803,0.9918032786885246,0.9919224555735057,0.9845305052301544,0.8285550196143552,0.7359802895517182,0.9609940917102263,0.9877596879967694,0.9541725578613439
19,0.035042,0.0008,0.5,0.9073756432246999,0.9814471243042672,0.8437001594896332,0.9818082545355272,0.9783905018274872,0.5,0.759581881533101,0.6411764705882353,0.9316239316239316,0.9900358964483749,0.9146476457129705,0.5,0.9320722269991402,0.9801084990958409,0.8885245901639345,0.9934068698853253,0.9879343201220598,0.866343250585647,0.8675773646627811,0.8879495604258331,0.9884170069564092,0.9603241558875059
20,0.034721,0.0008,0.5,0.95603517186251,0.9583333333333334,0.9537480063795853,0.985136506667607,0.984526497543455,0.5,0.7692307692307693,0.6730769230769231,0.8974358974358975,0.9923417618391622,0.9215228166116286,0.5,0.9601301871440195,0.9531502423263328,0.9672131147540983,0.9968378399851692,0.9944936225002058,0.8951320427457663,0.8615201662455297,0.939465672856527,0.9914387028306462,0.9668476455517632
21,0.031882,0.0008,0.5,0.910581222056632,0.8545454545454545,0.9744816586921851,0.9833430646827774,0.9813980531850668,0.5,0.7509578544061303,0.6805555555555556,0.8376068376068376,0.9916899968893037,0.9073423848684473,0.5,0.9125188536953243,0.8449720670391061,0.9918032786885246,0.9953375354220186,0.9908942083967834,0.8580193100526955,0.7933576923800386,0.9346305916625157,0.9901235323313665,0.9598782154834326
22,0.03203,0.0008,0.5,0.9172932330827067,0.8677098150782361,0.9728867623604466,0.9838995149999934,0.9821688751149146,0.5,0.7680608365019012,0.6917808219178082,0.8632478632478633,0.9918430629002554,0.9068077603976967,0.5,0.9201520912547528,0.8581560283687943,0.9918032786885246,0.9958367541513282,0.991814424987717,0.8685020536131202,0.8058822217882794,0.9426459680989449,0.9905264440171924,0.9602636868334429
23,0.034289,0.0008,0.5,0.9336455893832943,0.9143730886850153,0.9537480063795853,0.983430581516706,0.9813014538229233,0.5,0.7578947368421053,0.6428571428571429,0.9230769230769231,0.9934675376616451,0.9211291247189588,0.5,0.9444444444444444,0.9153846153846154,0.9754098360655737,0.9958976667814297,0.9919960089985624,0.8786615902232814,0.8242049489755913,0.9507449218406941,0.9909319286532602,0.9648088625134816
24,0.032131,0.0008,0.5,0.9469578783151326,0.9267175572519084,0.9681020733652312,0.9852018177377029,0.9830168045993872,0.5,0.7419354838709677,0.5958549222797928,0.9829059829059829,0.9929293378166861,0.9267654578800271,0.5,0.95260663507109,0.9192073170731707,0.9885245901639345,0.9965491670859927,0.9932387871425443,0.8804999990857301,0.8139265988682908,0.979844215478383,0.9915601075467939,0.9676736832073196
25,0.030677,0.0008,0.5,0.945226917057903,0.9278033794162827,0.9633173843700159,0.9836043089631606,0.9816940559394771,0.5,0.7881040892193308,0.6973684210526315,0.905982905982906,0.9921886958282106,0.918934559679279,0.5,0.9524564183835182,0.9217791411042945,0.9852459016393442,0.9959996292274689,0.9921817190604052,0.8952624748869175,0.8489836471910696,0.9515153973307554,0.9905975446729466,0.9642701115597205
26,0.030439,0.0008,0.5,0.9047970479704797,0.842032967032967,0.9776714513556619,0.9831510501366961,0.980370463336149,0.5,0.75,0.673469387755102,0.8461538461538461,0.9893150049129252,0.8993262429556386,0.5,0.9115442278860569,0.8397790055248618,0.9967213114754099,0.9953719642999019,0.9909102441574507,0.8554470919521789,0.785093786770977,0.9401822029949726,0.9892793397831744,0.9568689834830794
27,0.032173,0.0008,0.5,0.9283536585365854,0.8890510948905109,0.9712918660287081,0.983520710793438,0.9804913698179979,0.5,0.7412587412587412,0.6272189349112426,0.905982905982906,0.9919615656184114,0.9163209706264341,0.5,0.9344641480339244,0.8820960698689956,0.9934426229508196,0.9956023729441987,0.9907408346520907,0.8680255159430836,0.7994553665569164,0.9569057983208112,0.9903615497853494,0.9625177250321743
28,0.031617,0.0008,0.5,0.9347659247889486,0.900887573964497,0.9712918660287081,0.986076986076986,0.9844772904816366,0.5,0.738562091503268,0.5978835978835979,0.9658119658119658,0.9912554869227312,0.9113381833032556,0.5,0.947615324472244,0.905829596412556,0.9934426229508196,0.9972880637728754,0.9945625221097742,0.8736477802548203,0.801533589420217,0.9768488182638312,0.9915401789241974,0.9634593319648888
29,0.02949,0.0008,0.5,0.9587301587301588,0.9541864139020537,0.9633173843700159,0.98675491498458,0.986599256548616,0.5,0.7936507936507936,0.7407407407407407,0.8547008547008547,0.9921689453751845,0.9201295177398244,0.5,0.9676375404530745,0.9552715654952076,0.980327868852459,0.9982600174792765,0.9967265234672155,0.9066728309446757,0.8833995733793341,0.9327820359744431,0.9923946259463471,0.9678184325852186
30,0.02638,0.0008,0.5,0.9310872894333844,0.8954344624447718,0.9696969696969697,0.9847263531474058,0.9835480229561208,0.5,0.7607843137254902,0.7028985507246377,0.8290598290598291,0.9915369308783519,0.910829648980579,0.5,0.9416342412451362,0.8962962962962963,0.9918032786885246,0.9972112608914431,0.99446761551595,0.8778352814680036,0.8315431031552353,0.9301866924817745,0.9911581816390669,0.9629484291508833
31,0.028066,0.0008,0.5,0.9093610698365527,0.8511821974965229,0.9760765550239234,0.9830687581883754,0.9810885686727333,0.5,0.7518248175182481,0.6560509554140127,0.8803418803418803,0.9916899968893036,0.9154885920596856,0.5,0.913728432108027,0.8423236514522822,0.9983606557377049,0.9959824147885272,0.9914889997735095,0.858304773154276,0.7831856014542726,0.9515930303678362,0.9902470566220688,0.9626887201686428
32,0.028365,0.0008,0.5,0.9174174174174174,0.8666666666666667,0.9744816586921851,0.9831915430001554,0.9811400137368413,0.5,0.7432950191570882,0.6736111111111112,0.8290598290598291,0.9911073585250362,0.913482032514182,0.5,0.9214501510574018,0.8543417366946778,1.0,0.996226065308933,0.992428875455079,0.8607208625439692,0.7982065048241519,0.9345138292506713,0.9901749889447081,0.9623503072353675
33,0.025982,0.0008,0.5,0.9258698940998488,0.8805755395683453,0.9760765550239234,0.9834214379668925,0.9794629055064479,0.5,0.7843137254901961,0.7246376811594203,0.8547008547008547,0.991517180425326,0.9143970343852481,0.5,0.9295558958652373,0.8721264367816092,0.9950819672131147,0.9950462141476204,0.9901367565868763,0.8799131718184273,0.8257798858364582,0.9419531256459642,0.9899949441799464,0.9613322321595241
34,0.029392,0.0008,0.5,0.9085501858736059,0.850974930362117,0.9744816586921851,0.9833940073174523,0.981406397091614,0.5,0.7520661157024794,0.728,0.7777777777777778,0.9889101206258919,0.894111986035303,0.5,0.9205147615442847,0.8551336146272855,0.9967213114754099,0.9962446039354856,0.9924976744177043,0.8603770210401233,0.8113695149964676,0.916326915981791,0.9895162439596099,0.9560053525148738
35,0.028486,0.0008,0.5,0.9312977099236641,0.8931185944363104,0.9728867623604466,0.9853102341140618,0.9840629571858232,0.5,0.781021897810219,0.6815286624203821,0.9145299145299145,0.9924306388777793,0.9262521092126358,0.5,0.9366306027820711,0.8859649122807017,0.9934426229508196,0.9970973807569057,0.9942381228382089,0.882983403505318,0.8202040563791314,0.9602864332803936,0.9916127512495821,0.9681843964122226
36,0.024409,0.0008,0.5,0.9482895783611774,0.946031746031746,0.9505582137161085,0.9863930916562496,0.9847039637136383,0.5,0.7434944237918215,0.6578947368421053,0.8547008547008547,0.9921788206016976,0.9185302227488722,0.5,0.9581320450885669,0.9414556962025317,0.9754098360655737,0.9972271511427738,0.9946040607852856,0.8833053490805218,0.8484607263587943,0.9268896348275123,0.9919330211335736,0.965946082415932
37,0.024826,0.0008,0.5,0.9014705882352941,0.8362892223738063,0.9776714513556619,0.9824104226018101,0.9795496102092665,0.5,0.7509881422924901,0.6985294117647058,0.811965811965812,0.9905839715198468,0.9014938939220299,0.5,0.9074626865671642,0.8328767123287671,0.9967213114754099,0.9946635239280701,0.9896648066826983,0.8533071390316495,0.7892317821557597,0.9287861915989613,0.9892193060165756,0.9569027702713315
38,0.025003,0.0008,0.5,0.9387121799844841,0.9138972809667674,0.9649122807017544,0.9864701587189625,0.9847990375735899,0.5,0.7598566308243727,0.654320987654321,0.905982905982906,0.9910925456852666,0.9030181338814317,0.5,0.9525316455696202,0.9204892966360856,0.9868852459016394,0.9976734023676475,0.9953954598744239,0.8837001521261589,0.829569188419058,0.9525934775287666,0.9917453689239588,0.9610708771098152
39,0.027206,0.0008,0.5,0.9282442748091603,0.890190336749634,0.9696969696969697,0.9840719362250463,0.9811944647606031,0.5,0.7632508833922261,0.6506024096385542,0.9230769230769231,0.993985987053578,0.9319462957957216,0.5,0.9392523364485982,0.8946587537091988,0.9885245901639345,0.9962048783071586,0.9926436708816633,0.8769158315499949,0.8118171666991291,0.9604328276459424,0.9914209338619276,0.9685948104793294
40,0.024436,0.0008,0.5,0.9076005961251863,0.8517482517482518,0.9712918660287081,0.9818187043067426,0.9768016998957703,0.5,0.7670250896057348,0.6604938271604939,0.9145299145299145,0.9911073585250362,0.9115154988974038,0.5,0.9145880574452003,0.8485273492286115,0.9918032786885246,0.9942887788341852,0.9889743480061997,0.8630712477253738,0.7869231427124523,0.9592083530823824,0.9890716138886546,0.9590971822664579
41,0.025726,0.0008,0.5,0.9164785553047404,0.8675213675213675,0.9712918660287081,0.984752477575444,0.9820535505351382,0.5,0.7633587786259542,0.6896551724137931,0.8547008547008547,0.9917739363146643,0.9182392672894109,0.5,0.9251908396946565,0.8657142857142858,0.9934426229508196,0.9964472046399534,0.9930939643613109,0.8683427245417837,0.8076302752164821,0.9398117812267941,0.9909912061766871,0.9644622607286201
42,0.024541,0.0008,0.5,0.9321128909229596,0.8932748538011696,0.9744816586921851,0.98496800410676,0.980232387814895,0.5,0.7832699619771863,0.7054794520547946,0.8803418803418803,0.9922676976403146,0.918681510572702,0.5,0.9382716049382716,0.8862973760932945,0.9967213114754099,0.9971053258825711,0.9941792794435944,0.8845514859461391,0.8283505606497529,0.9505149501698251,0.9914470092098818,0.9643643926103972
43,0.024149,0.0008,0.5,0.8980190755685987,0.8315217391304348,0.9760765550239234,0.9823176808822741,0.9776006524945712,0.5,0.7615658362989324,0.6524390243902439,0.9145299145299145,0.9919368775521289,0.9174503907282897,0.5,0.9040892193308551,0.8272108843537415,0.9967213114754099,0.9946290950501867,0.9893365502668623,0.8545580437327954,0.7703905492914734,0.9624425936764159,0.9896278844948632,0.9614625311632411
44,0.023515,0.0008,0.5,0.9375481881264457,0.9074626865671642,0.9696969696969697,0.9835494476642802,0.9771961765730321,0.5,0.7152317880794702,0.5837837837837838,0.9230769230769231,0.9922281967342625,0.9205477371771202,0.5,0.945141065830721,0.9054054054054054,0.9885245901639345,0.9952289520379247,0.9900179654542939,0.8659736806788789,0.7988839585854511,0.9604328276459424,0.9903355321454891,0.9625872930681488
45,0.022206,0.0008,0.5,0.945141065830721,0.9291217257318952,0.9617224880382775,0.9852984781214447,0.9836277719892037,0.5,0.7936507936507936,0.7407407407407407,0.8547008547008547,0.992682457153861,0.9238473484019248,0.5,0.9554848966613673,0.9274691358024691,0.9852459016393442,0.997372811779973,0.9947851770684123,0.8980922520476273,0.8657772007583683,0.9338897481261587,0.9917845823517596,0.9674200991531802
46,0.02215,0.0004,0.5,0.9347996857816182,0.9210526315789473,0.94896331738437,0.9853925260623825,0.981070073987197,0.5,0.7016393442622951,0.5691489361702128,0.9145299145299145,0.9899223313434752,0.9028454520649843,0.5,0.9446672012830793,0.9246467817896389,0.9655737704918033,0.9967107179745226,0.9934540152762594,0.8603687437756643,0.8049494498462663,0.9430223341353626,0.9906751917934601,0.9591231804428135
47,0.021787,0.0004,0.5,0.9306930693069307,0.89067055393586,0.9744816586921851,0.9856472392357559,0.9822006393921578,0.5,0.8,0.7272727272727273,0.8888888888888888,0.9932453450651024,0.9294956357537166,0.5,0.9375481881264457,0.8850072780203785,0.9967213114754099,0.9972284753303848,0.9943586883847819,0.8894137524777922,0.834316853076322,0.9533639530188279,0.9920403532104144,0.9686849878435521
48,0.019227,0.0004,0.5,0.9361046959199384,0.9047619047619048,0.9696969696969697,0.9857478182837035,0.9821258864797927,0.5,0.789272030651341,0.7152777777777778,0.8803418803418803,0.9921491949221586,0.9205203694960382,0.5,0.9453125,0.9029850746268657,0.9918032786885246,0.9974098890330783,0.9947901841036279,0.8902297421904265,0.8410082523888495,0.9472807095757916,0.99176896741298,0.965812146693153
49,0.017673,0.0004,0.5,0.9346656418139893,0.9020771513353115,0.9696969696969697,0.9851534875458321,0.9811619345690452,0.5,0.796812749003984,0.746268656716418,0.8547008547008547,0.9924306388777793,0.9216636646768331,0.5,0.9466248037676609,0.9081325301204819,0.9885245901639345,0.9969093461161577,0.9937369354329573,0.892701064861878,0.8521594460574038,0.9376408048539197,0.9914978241799229,0.9655208448929452
50,0.017824,0.0004,0.5,0.9341500765696784,0.898379970544919,0.9728867623604466,0.9848987743724587,0.9796365754475833,0.5,0.8067226890756303,0.7933884297520661,0.8205128205128205,0.992173882988441,0.9217904019060194,0.5,0.9425465838509317,0.8952802359882006,0.9950819672131147,0.9965544638364363,0.993005477919693,0.8944731164987468,0.8623495454283953,0.9294938500287939,0.9912090403991121,0.9648108184244318
51,0.018661,0.0004,0.5,0.9311926605504587,0.8942731277533039,0.9712918660287081,0.9845970372286161,0.9793510238927637,0.5,0.7896678966789668,0.6948051948051948,0.9145299145299145,0.992144257308902,0.916602093383438,0.5,0.9388071262587142,0.8898678414096917,0.9934426229508196,0.9971543208241744,0.9942108743617271,0.8865558944960465,0.8263153879893969,0.9597548011698142,0.9912985384538975,0.9633879972126428
52,0.016882,0.0004,0.5,0.9264594389689158,0.8829479768786127,0.9744816586921851,0.9833162871440382,0.979391800868224,0.5,0.8112449799196787,0.7651515151515151,0.8632478632478633,0.9926676443140915,0.924211563366718,0.5,0.9404485692188709,0.890190336749634,0.9967213114754099,0.9965094414576657,0.992916596180625,0.8927176627024883,0.846096609593254,0.9448169444718194,0.9908311243052651,0.9655066534718557
53,0.015908,0.0002,0.5,0.9186746987951807,0.8701854493580599,0.9728867623604466,0.9838564096937302,0.9796841371401664,0.5,0.7756653992395437,0.6986301369863014,0.8717948717948718,0.992045505043772,0.9206013452937348,0.5,0.9345650500384911,0.8809869375907112,0.9950819672131147,0.99611880611245,0.9922187245871547,0.8763017160244052,0.8166008413116909,0.9465878671228111,0.9906735736166506,0.9641680690070187
54,0.016847,0.0002,0.5,0.9290617848970252,0.8903508771929824,0.9712918660287081,0.9833691891108159,0.9777456653909871,0.5,0.782608695652174,0.7279411764705882,0.8461538461538461,0.9925837048887308,0.9199724104950993,0.5,0.9388071262587142,0.8898678414096917,0.9934426229508196,0.9959201779708149,0.9917801960449238,0.8834925356026377,0.8360532983577542,0.9369627783777913,0.9906243573234539,0.9631660906436701
55,0.015537,0.0002,0.5,0.9283536585365854,0.8890510948905109,0.9712918660287081,0.9837871799594288,0.9789274000772137,0.5,0.7910447761194029,0.7019867549668874,0.905982905982906,0.9926182681815264,0.9222095331925494,0.5,0.9388071262587142,0.8898678414096917,0.9934426229508196,0.9962525490611509,0.9923804015017748,0.8860685203049008,0.8269685637556966,0.9569057983208112,0.9908859990673687,0.9645057782571792
56,0.014976,0.0002,0.5,0.9283536585365854,0.8890510948905109,0.9712918660287081,0.9839478451918643,0.9791048082823407,0.5,0.7905138339920948,0.7352941176470589,0.8547008547008547,0.9924059508114967,0.9200288451663813,0.5,0.9439252336448598,0.8991097922848664,0.9934426229508196,0.9964498530151752,0.9927836643705783,0.88759757539118,0.8411516682741453,0.9398117812267941,0.9909345496728453,0.9639724392731001
57,0.014347,0.0002,0.5,0.9318007662835249,0.8967551622418879,0.9696969696969697,0.9835644692104022,0.9799044006665643,0.5,0.7918367346938775,0.7578125,0.8290598290598291,0.9923911379717273,0.9220232561639546,0.5,0.9436619718309859,0.9026946107784432,0.9885245901639345,0.9966643714081411,0.9932443832142416,0.8890998242694628,0.8524207576734436,0.9290937963069111,0.9908733261967568,0.9650573466815868
58,0.015205,0.0002,0.5,0.9382716049382716,0.9088191330343797,0.9696969696969697,0.9841202664169172,0.9800262862118501,0.5,0.8064516129032258,0.7633587786259542,0.8547008547008547,0.9925096406898832,0.9237047872920356,0.5,0.9467084639498433,0.9069069069069069,0.9901639344262295,0.996759712916126,0.9933727419702072,0.8971438939304468,0.8596949395224135,0.9381872529413514,0.9911298733409755,0.9657012718246977
59,0.014558,0.0002,0.5,0.918106686701728,0.8678977272727273,0.9744816586921851,0.9830583084171602,0.9779675963338627,0.5,0.796812749003984,0.746268656716418,0.8547008547008547,0.9922825104800841,0.9194356906746282,0.5,0.9283536585365854,0.8675213675213675,0.9983606557377049,0.9953507772981276,0.990670059033276,0.8810910314140991,0.8272292505035043,0.9425143897102481,0.9902305320651239,0.9626911153472557
60,0.015401,0.0001,0.5,0.9312977099236641,0.8931185944363104,0.9728867623604466,0.9828617220961718,0.978645985953743,0.5,0.7906976744186046,0.723404255319149,0.8717948717948718,0.9918134372207162,0.9192760967167232,0.5,0.9410852713178295,0.8926470588235295,0.9950819672131147,0.9963651050080775,0.9925850589548058,0.8876935518866995,0.8363899695263296,0.9465878671228111,0.9903467547749886,0.9635023805417573
61,0.013958,0.0001,0.5,0.9305873379099924,0.8918128654970761,0.9728867623604466,0.9831183946016483,0.9789530482868853,0.5,0.7903225806451613,0.7480916030534351,0.8376068376068376,0.9915319932650956,0.9159641073335028,0.5,0.9395348837209302,0.8911764705882353,0.9934426229508196,0.996212823432824,0.9923238140634296,0.8868149340920279,0.8436936463795822,0.9346454076393679,0.9902877370998558,0.9624136565612726
62,0.012913,0.0001,0.5,0.9269406392694064,0.8864628820960698,0.9712918660287081,0.9832098300997822,0.9791653047250524,0.5,0.8114754098360656,0.7795275590551181,0.8461538461538461,0.9921294444691325,0.9207466383807644,0.5,0.9409937888198758,0.8938053097345132,0.9934426229508196,0.9962618183744273,0.99243493411658,0.8931366126417827,0.8532652502952337,0.9369627783777913,0.9905336976477807,0.9641156257407989
63,0.013185,0.0001,0.5,0.9270516717325228,0.8853410740203193,0.9728867623604466,0.9830014877861768,0.9788236415151736,0.5,0.8110236220472441,0.7518248175182481,0.8803418803418803,0.9919220647123593,0.9192564467274215,0.5,0.9402637703646237,0.8924889543446245,0.9934426229508196,0.9961161577372282,0.9921303112735484,0.8927796880481301,0.843218281961064,0.9488904218843822,0.9903465700785882,0.9634034665053811
64,0.012901,0.0001,0.5,0.9222641509433962,0.8753581661891118,0.9744816586921851,0.98304459309244,0.9786024223321739,0.5,0.7983870967741935,0.7557251908396947,0.8461538461538461,0.9919566280051548,0.9180734079213446,0.5,0.938996138996139,0.8875912408759125,0.9967213114754099,0.9961691252416642,0.9922544618802361,0.8865491289045763,0.8395581993015729,0.9391189387738136,0.9903901154464196,0.9629767640445849
65,0.012258,0.0001,0.5,0.9257575757575758,0.8816738816738817,0.9744816586921851,0.9822530229228793,0.9779555506078061,0.5,0.8032786885245902,0.7716535433070866,0.8376068376068376,0.992173882988441,0.9218274663575302,0.5,0.9382716049382716,0.8862973760932945,0.9967213114754099,0.996132047988559,0.9921681939598292,0.8891026230734792,0.8465416003580876,0.9362699359248108,0.9901863179666265,0.9639837369750553
66,0.012614,0.0001,0.5,0.9270516717325228,0.8853410740203193,0.9728867623604466,0.9837930579557373,0.9789778535493082,0.5,0.8064516129032258,0.7633587786259542,0.8547008547008547,0.9922528848005451,0.9218599876458846,0.5,0.9404485692188709,0.890190336749634,0.9967213114754099,0.9962022299319367,0.9922731237569056,0.8913172846182066,0.8462967297986358,0.941436309512237,0.9907493908960731,0.9643703216506995
