timestep,bus,fault_prob,congestion_prob,voltage_prob,risk_type,recommended_action,explanation,max_risk
2.0,5.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,6.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,7.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,8.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,9.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,10.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,11.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,12.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,13.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,14.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,15.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,16.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,17.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,18.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,19.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,20.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,21.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,22.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,23.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,24.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,25.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,26.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
2.0,27.0,0.4477141201496124,0.4216111302375793,0.4957507848739624,normal,monitor,All predicted risks are below the operator action threshold.,0.4957507848739624
