epoch,train_loss,lr,val_fault_risk_threshold,val_fault_risk_f1,val_fault_risk_precision,val_fault_risk_recall,val_fault_risk_auc,val_fault_risk_auprc,val_congestion_risk_threshold,val_congestion_risk_f1,val_congestion_risk_precision,val_congestion_risk_recall,val_congestion_risk_auc,val_congestion_risk_auprc,val_voltage_violation_threshold,val_voltage_violation_f1,val_voltage_violation_precision,val_voltage_violation_recall,val_voltage_violation_auc,val_voltage_violation_auprc,val_macro_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_macro_auprc
13,0.040532,0.0008,0.5,0.9439480097481722,0.9619205298013245,0.9266347687400319,0.9838420412583093,0.9818899439225481,0.5,0.8058608058608059,0.7051282051282052,0.9401709401709402,0.9906827237849768,0.9037582312374013,0.5,0.9489291598023064,0.9536423841059603,0.9442622950819672,0.9956063455070314,0.9917338016107305,0.8995793251370948,0.8735637063451632,0.9370226679976463,0.9900437035167725,0.9591273255902267
14,0.035094,0.0008,0.5,0.9451945988880064,0.9414556962025317,0.94896331738437,0.983954376298874,0.9824744346955041,0.5,0.7142857142857143,0.5609756097560976,0.9829059829059829,0.9924010131982401,0.9165397020454233,0.5,0.9530744336569579,0.9408945686900958,0.9655737704918033,0.9959466617230329,0.9922313232851081,0.8708515822768929,0.8144419582162415,0.9658143569273854,0.9907673504067156,0.9637484866753452
15,0.035099,0.0008,0.5,0.9291338582677166,0.9175738724727839,0.9409888357256778,0.9815796657901922,0.9774744855661043,0.5,0.7971014492753623,0.6918238993710691,0.9401709401709402,0.9929688387227382,0.8953686109252562,0.5,0.935251798561151,0.9126365054602185,0.9590163934426229,0.9929526735347864,0.9864095085377932,0.88716236870141,0.8406780924346905,0.946725389779747,0.989167059349239,0.9530842016763845
16,0.034746,0.0008,0.5,0.9367283950617284,0.9073243647234679,0.9681020733652312,0.983507648579419,0.9812670535854067,0.5,0.7278911564625851,0.6045197740112994,0.9145299145299145,0.9908950411550065,0.9023191724401378,0.5,0.9405320813771518,0.8997005988023952,0.9852459016393442,0.9959373924097566,0.9916795059209863,0.8683838776338217,0.8038482458457207,0.9559592965114966,0.9901133607147274,0.9584219106488435
17,0.03823,0.0008,0.5,0.9420970266040689,0.9247311827956989,0.960127591706539,0.9840249122545773,0.981983331898843,0.5,0.7703180212014135,0.6566265060240963,0.9316239316239316,0.9916998721158166,0.8989949008228327,0.5,0.9430379746835443,0.9113149847094801,0.9770491803278688,0.9958089462114992,0.9917929348340142,0.8851510074963422,0.8308908911764251,0.9562669012194465,0.9905112435272977,0.95759038918523
18,0.032639,0.0004,0.5,0.9535452322738386,0.975,0.9330143540669856,0.98512475067499,0.9842996478541756,0.5,0.7890625,0.7266187050359713,0.8632478632478633,0.9919418151653854,0.9045069572850675,0.5,0.9603305785123967,0.9683333333333334,0.9524590163934427,0.9969477475568738,0.9943166755931593,0.900979436928745,0.8899840127897681,0.9162404112360972,0.9913381044657497,0.9610410935774674
19,0.03041,0.0004,0.5,0.9151014274981217,0.8650568181818182,0.9712918660287081,0.984367142261879,0.9836904967237897,0.5,0.75177304964539,0.6424242424242425,0.905982905982906,0.990870353088724,0.9063847447812023,0.5,0.9237804878048781,0.8632478632478633,0.9934426229508196,0.9972734977091554,0.9945648648755925,0.8635516549827966,0.7902429746179745,0.9569057983208112,0.9908369976865862,0.9615467021268614
20,0.028915,0.0004,0.5,0.9198184568835098,0.874820143884892,0.9696969696969697,0.9846545109703004,0.983438829185072,0.5,0.7517241379310344,0.630057803468208,0.9316239316239316,0.9906876613982333,0.9026949134756609,0.5,0.926605504587156,0.8681948424068768,0.9934426229508196,0.9969755554967028,0.9939420598019436,0.8660493664672334,0.7910242632533256,0.9649211747572403,0.9907725759550788,0.9600252674875588
21,0.028177,0.0004,0.5,0.9361046959199384,0.9047619047619048,0.9696969696969697,0.9852475354867699,0.9840463976718047,0.5,0.734006734006734,0.6055555555555555,0.9316239316239316,0.9920405674305155,0.9124592588439093,0.5,0.94679186228482,0.905688622754491,0.9918032786885246,0.9973291135888133,0.9946913635973212,0.8723010974038309,0.8053353610239838,0.9643747266698086,0.9915390721686995,0.9637323400376784
22,0.02837,0.0004,0.5,0.9277566539923955,0.8866279069767442,0.9728867623604466,0.9852187986159279,0.9835472545134641,0.5,0.7598566308243727,0.654320987654321,0.905982905982906,0.9921294444691325,0.9116789069767357,0.5,0.9372579395817195,0.8883994126284875,0.9918032786885246,0.9968140046081729,0.9935675525702636,0.874957074799496,0.8097827690865177,0.9568909823439591,0.9913874158977444,0.9629312380201546
23,0.027332,0.0004,0.5,0.9419054996127033,0.9156626506024096,0.9696969696969697,0.9859019524091295,0.9850163314796438,0.5,0.7591240875912408,0.6624203821656051,0.8888888888888888,0.992741708512939,0.9167789715511495,0.5,0.950432730133753,0.913767019667171,0.9901639344262295,0.9979144045128314,0.9958213586486091,0.883820772445899,0.8306166841450618,0.9495832643373627,0.9921860218116333,0.9658722205598007
24,0.025327,0.0004,0.5,0.9112602535421327,0.8557422969187675,0.9744816586921851,0.9841490032877593,0.9822448513732074,0.5,0.7297297297297297,0.6033519553072626,0.9230769230769231,0.9904506559619211,0.902607715723033,0.5,0.9231939163498099,0.8609929078014185,0.9950819672131147,0.9963651050080775,0.9927590267840478,0.8547279665405574,0.7733623866758162,0.9642135163274076,0.9903215880859193,0.9592038646267627
25,0.026358,0.0002,0.5,0.9376443418013857,0.90625,0.9712918660287081,0.9851273631177937,0.9842021199860986,0.5,0.7686832740213523,0.6585365853658537,0.9230769230769231,0.9911912979503967,0.908802206718619,0.5,0.945141065830721,0.9054054054054054,0.9885245901639345,0.9976628088667602,0.9953386040941216,0.8838228938844863,0.8233973302570864,0.9609644597565219,0.9913271566449836,0.9627809769329464
26,0.023514,0.0002,0.5,0.9439252336448598,0.9223744292237442,0.9665071770334929,0.9852357794941528,0.9840230485598458,0.5,0.7912087912087912,0.6923076923076923,0.9230769230769231,0.9920306922040024,0.9151426083239189,0.5,0.9540412044374009,0.9233128834355828,0.9868852459016394,0.9975462803570009,0.9950807346429087,0.8963917430970173,0.8459983349890065,0.9588231153373519,0.991604250685052,0.9647487971755577
27,0.023488,0.0002,0.5,0.9327217125382263,0.895741556534508,0.9728867623604466,0.9846767167341332,0.983645923017312,0.5,0.782608695652174,0.6792452830188679,0.9230769230769231,0.9917887491544337,0.9130918624982479,0.5,0.9447470817120622,0.8992592592592593,0.9950819672131147,0.9973529489658095,0.9946659781534233,0.8866924966341543,0.8247486996042118,0.9636818842168281,0.9912728049514588,0.9638012545563278
28,0.023069,0.0002,0.5,0.9326186830015314,0.8969072164948454,0.9712918660287081,0.9843619173762714,0.9836982653447172,0.5,0.762589928057554,0.6583850931677019,0.905982905982906,0.9912900502155269,0.9125738388297873,0.5,0.9430132708821234,0.9001490312965723,0.9901639344262295,0.9974244550967981,0.9948010434778742,0.8794072939804028,0.8184804469863732,0.9558129021459479,0.9910254742295321,0.9636910492174596
29,0.023886,0.0002,0.5,0.9447470817120622,0.9224924012158054,0.9681020733652312,0.9850868702543344,0.9843407216109191,0.5,0.7578947368421053,0.6428571428571429,0.9230769230769231,0.9925096406898833,0.9200299209889488,0.5,0.9534333070244673,0.9193302891933028,0.9901639344262295,0.997799200190683,0.9955436614934434,0.8853583751928782,0.8282266110887505,0.9604476436227946,0.9917985703783003,0.9666381013644371
30,0.023118,0.0002,0.5,0.9310872894333844,0.8954344624447718,0.9696969696969697,0.9837427684317637,0.982885347967073,0.5,0.7838827838827839,0.6858974358974359,0.9145299145299145,0.9918430629002553,0.9143239831357087,0.5,0.9409020217729394,0.8949704142011834,0.9918032786885246,0.9969954183108662,0.9939485843585906,0.8852906983630359,0.8254341041811304,0.9586767209718029,0.9908604165476284,0.9637193051537908
31,0.02221,0.0002,0.5,0.9251700680272109,0.8793103448275862,0.9760765550239234,0.9835690409853088,0.9820828219081296,0.5,0.7822878228782287,0.6883116883116883,0.905982905982906,0.9908802283152369,0.9019686142348264,0.5,0.9324116743471582,0.8771676300578035,0.9950819672131147,0.9965491670859928,0.9931250734278374,0.8799565217508659,0.8149298877323593,0.9590471427399815,0.9903328121288463,0.9590588365235977
